_unit_id,sentiment:confidence,text
623498914,0.501,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498915,0.7079,@TeamCavuto @Apple It's like a temper tantrum. Like little kids who aren't getting their way. 30-year-old children having tantrums.
623498916,0.6,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498917,0.6768,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498918,0.6841,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498919,0.6722,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498920,1,"@TeamCavuto @Apple A protest should not show any form of violence, because violence is very destructive: https://t.co/DvTwIh8MdV"
623498921,0.4927,"@TeamCavuto @Apple Blacks (13% of pop.) murder 1000 more people per yr. than whites (63% of pop.)! 
THIS is what police deal with!"
623498922,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498923,0.7333,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498924,0.6784,@TeamCavuto @FairOaksTrader @Apple These actions are not helping their cause. #DemocratsWaronTruth
623498925,0.6861,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498926,0.6744,.@Apple seems to have killed Genius Bar reservations online or via Macs in Apple Stores even.
623498927,0.6559,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498928,0.6833,Judge rules banks can sue @Target over credit card breach; @Apple #Pay value proposition intensifies http://t.co/cGfpVxBtb8
623498929,1,"@TeamCavuto @FairOaksTrader @Apple  Still Misplaced, but they are the companies with the most power to do something."
623498930,0.6762,@TeamCavuto @FairOaksTrader @Apple it's all a game it's the continuation of the occupy clown thing. Trying to relieve the 60s. Drugs sex etc
623498931,0.6642,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498932,1,@Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
623498933,0.6651,RT @Sjado: @Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
623498934,1,RT @Sjado: @Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
623498935,0.6581,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498936,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498937,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498938,0.7253,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498939,0.6806,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498940,0.6581,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498941,0.8055,MY T-MOBILE / IPHONE NIGHTMARE http://t.co/Gs9wNwmawu #iPhone6 @BlackBerry @apple @TMobile http://t.co/YtoMvsJfVx
623498942,0.7341,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498943,1,@JustinRaimondo @TeamCavuto @Apple This is #morphing into actions against police as Praetorian Guards working for the unaware rich.
623498944,0.6972,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498945,0.5036,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498946,0.7253,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498947,0.6577,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498948,0.6521,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498949,0.4815,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498950,0.7253,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498951,0.6538,"An LG G3, Apple iPhone 6 Plus Comparison - Apple Plays Catch-Up @LGUS, @Apple, #ComparePhones, #AppleVsLG -... http://t.co/UmM3hC6i3C"
623498952,0.6722,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498953,0.6642,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498954,1,@Apple fuck u n this weak ass iPhone
623498955,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498956,0.6442,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498957,0.6722,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498958,0.6781,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498959,0.6828,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498960,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498961,0.66,cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/nxK3gcg7v0
623498962,0.6843,"@TeamCavuto @SharNeal @Apple 'Hey Bro, can I check out that ipod while I'm down here?'"
623498963,0.3457,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498964,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498965,1,Lmfao RT @hellvcopter: cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/HjISNmx6aZ
623498966,0.6825,Leading Android fansite recommends Apple Inc iPad Air 2 as best tablet in ... http://t.co/RkGpcFlV7q #AAPL
623498967,0.7253,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498968,0.6888,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498969,1,FUCK YOU @Apple
623498970,0.501,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498971,0.6464,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498972,0.6841,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498973,0.3436,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498974,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498975,0.6722,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498976,0.5042,"@TeamCavuto @USAlivestrong @Apple Misplaced Neil. They should protest At city hal and the mayors office, and Police Station. Not Apple."
623498977,0.6651,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498978,0.665,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498979,0.6834,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498980,0.6708,RT @schreier: It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC
623498981,0.3457,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498982,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498983,0.6804,Oh @espn your live streaming on @apple tv blows.
623498984,1,@TeamCavuto @charliekirk11 @Apple what did Macy's have to do with it or the other stores they blocked?
623498985,0.7253,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498986,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498987,0.6591,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498988,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498989,0.6538,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498990,0.6474,If you can't make or receive calls on your iPhone: You might not be able to make or receive calls on yo... http://t.co/9bqhLAkDRZ @apple
623498991,0.3512,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498992,0.6445,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498993,0.6876,Why does my battery die so quick @apple
623498994,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498995,0.6552,@teamcavuto @apple It's all phony anger. These protestors don't really care about blacks dieing or how. If they did they'd be after Chicago.
623498996,0.7079,@TeamCavuto @stuntbrain @Apple No rule against protesting and picking up a spare lightening cable
623498997,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498998,0.7325,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498999,0.6538,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499000,0.6672,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499001,1,@Apple airplay sucks on Yosemite
623499002,0.6544,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499003,0.5094,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499004,0.6434,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499005,0.6367,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499006,1,@ok_fatty @apple thanks 4 almost burning my house down
623499007,0.6725,"@apple everybody else can track when stuff will show up, why can't you?  #USPS has great small package tracking."
623499008,0.7253,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499009,0.657,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499010,0.6823,"@panic @jpetersen good call I thought @Apple was going to compete with dropbox, @droplr etc. This is a bad sign like my MacPro std 250GB HD"
623499011,1,I seriously f-ing HATE this new version of @Apple iTunes. Spend HOURS trying to figure out how to synch w/o deleting everything.
623499012,1,@Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! http://t.co/HcTgCIjxBS
623499013,0.6665,"Congrats @Apple I mean he wasn't using @googlehangouts_, right? #Apple #Google http://t.co/A3kHN5Hzk8"
623499014,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499015,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499016,1,RT @smartoutsource1: Steve Wozniak calls @Apple's legendary garage 'a bit of a myth' http://t.co/Wl2kJTcRNR
623499017,1,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499018,0.6884,"@TeamCavuto @Rowdman53 @Apple It's democrat funded OWS &amp;paid protesters distraction from democrat failures ACA, Amnesty,taxes,debt,economy"
623499019,0.4957,Just received my @auugmotionsynth. Just gotta wait for @apple to approve their app now!
623499020,0.6635,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499021,0.6868,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499022,0.6894,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
